File Name,File Path,Detected Type
iasrad.dll.mui,E:\Windows\System32\en-US\iasrad.dll.mui,File024
iasacct.dll.mui,E:\Windows\System32\en-US\iasacct.dll.mui,File005
psmsrv.dll.mui,E:\Windows\System32\en-US\psmsrv.dll.mui,File027
imaadp32.acm.mui,E:\Windows\System32\en-US\imaadp32.acm.mui,File160
vac.dll.mui,E:\Windows\System32\en-US\vac.dll.mui,File024
ie4uinit.exe.mui,E:\Windows\System32\en-US\ie4uinit.exe.mui,File160
RDXService.dll.mui,E:\Windows\System32\en-US\RDXService.dll.mui,File027
AuditPolicyGPInterop.dll.mui,E:\Windows\System32\en-US\AuditPolicyGPInterop.dll.mui,File160
ieunatt.exe.mui,E:\Windows\System32\en-US\ieunatt.exe.mui,File005
inseng.dll.mui,E:\Windows\System32\en-US\inseng.dll.mui,File027
auditpolcore.dll.mui,E:\Windows\System32\en-US\auditpolcore.dll.mui,File160
RDXTaskFactory.dll.mui,E:\Windows\System32\en-US\RDXTaskFactory.dll.mui,File005
ieui.dll.mui,E:\Windows\System32\en-US\ieui.dll.mui,File027
iertutil.dll.mui,E:\Windows\System32\en-US\iertutil.dll.mui,File024
regsvc.dll.mui,E:\Windows\System32\en-US\regsvc.dll.mui,File024
profext.dll.mui,E:\Windows\System32\en-US\profext.dll.mui,File027
imapi.dll.mui,E:\Windows\System32\en-US\imapi.dll.mui,File024
inetpp.dll.mui,E:\Windows\System32\en-US\inetpp.dll.mui,File005
immersivetpmvscmgrsvr.exe.mui,E:\Windows\System32\en-US\immersivetpmvscmgrsvr.exe.mui,File024
imageres.dll.mui,E:\Windows\System32\en-US\imageres.dll.mui,File005
utcutil.dll.mui,E:\Windows\System32\en-US\utcutil.dll.mui,File024
ikeext.dll.mui,E:\Windows\System32\en-US\ikeext.dll.mui,File160
rdpinit.exe.mui,E:\Windows\System32\en-US\rdpinit.exe.mui,File005
usosvc.dll.mui,E:\Windows\System32\en-US\usosvc.dll.mui,File027
reagent.dll.mui,E:\Windows\System32\en-US\reagent.dll.mui,File001
PrintWSDAHost.dll.mui,E:\Windows\System32\en-US\PrintWSDAHost.dll.mui,File005
rdvvmtransport.dll.mui,E:\Windows\System32\en-US\rdvvmtransport.dll.mui,File005
printui.exe.mui,E:\Windows\System32\en-US\printui.exe.mui,File005
InternetMailCsp.dll.mui,E:\Windows\System32\en-US\InternetMailCsp.dll.mui,File024
InputSwitchToastHandler.exe.mui,E:\Windows\System32\en-US\InputSwitchToastHandler.exe.mui,File005
PrintWorkflowService.dll.mui,E:\Windows\System32\en-US\PrintWorkflowService.dll.mui,File024
ipsecsvc.dll.mui,E:\Windows\System32\en-US\ipsecsvc.dll.mui,File005
iscsicpl.exe.mui,E:\Windows\System32\en-US\iscsicpl.exe.mui,File005
vbscript.dll.mui,E:\Windows\System32\en-US\vbscript.dll.mui,File042
MessagingDataModel2.dll.mui,E:\Windows\System32\en-US\MessagingDataModel2.dll.mui,File005
mciqtz32.dll.mui,E:\Windows\System32\en-US\mciqtz32.dll.mui,File027
pcbp.rs.mui,E:\Windows\System32\en-US\pcbp.rs.mui,File027
NfcRadioMedia.dll.mui,E:\Windows\System32\en-US\NfcRadioMedia.dll.mui,File005
newdev.exe.mui,E:\Windows\System32\en-US\newdev.exe.mui,File005
seclogon.dll.mui,E:\Windows\System32\en-US\seclogon.dll.mui,File024
sessenv.dll.mui,E:\Windows\System32\en-US\sessenv.dll.mui,File027
mciwave.dll.mui,E:\Windows\System32\en-US\mciwave.dll.mui,File027
wlanutil.dll.mui,E:\Windows\System32\en-US\wlanutil.dll.mui,File005
MdRes.exe.mui,E:\Windows\System32\en-US\MdRes.exe.mui,File024
MDEServer.exe.mui,E:\Windows\System32\en-US\MDEServer.exe.mui,File005
usk.rs.mui,E:\Windows\System32\en-US\usk.rs.mui,File027
mciseq.dll.mui,E:\Windows\System32\en-US\mciseq.dll.mui,File005
PCPKsp.dll.mui,E:\Windows\System32\en-US\PCPKsp.dll.mui,File160
sessionmsg.exe.mui,E:\Windows\System32\en-US\sessionmsg.exe.mui,File027
WorkFoldersShell.Dll.mui,E:\Windows\System32\en-US\WorkFoldersShell.Dll.mui,File160
InfDefaultInstall.exe.mui,E:\Windows\System32\en-US\InfDefaultInstall.exe.mui,File005
mcicda.dll.mui,E:\Windows\System32\en-US\mcicda.dll.mui,File024
quickassist.exe.mui,E:\Windows\System32\en-GB\quickassist.exe.mui,File027
wptaskscheduler.dll.mui,E:\Windows\System32\en-US\wptaskscheduler.dll.mui,File005
MessagingService.dll.mui,E:\Windows\System32\en-US\MessagingService.dll.mui,File024
RemoveDeviceContextHandler.dll.mui,E:\Windows\System32\en-US\RemoveDeviceContextHandler.dll.mui,File027
ngcsvc.dll.mui,E:\Windows\System32\en-US\ngcsvc.dll.mui,File160
lsm.dll.mui,E:\Windows\System32\en-US\lsm.dll.mui,File071
mfmp4srcsnk.dll.mui,E:\Windows\System32\en-US\mfmp4srcsnk.dll.mui,File024
sdchange.exe.mui,E:\Windows\System32\en-US\sdchange.exe.mui,File005
PeerDistCleaner.dll.mui,E:\Windows\System32\en-US\PeerDistCleaner.dll.mui,File005
SensorService.dll.mui,E:\Windows\System32\en-US\SensorService.dll.mui,File027
mgmtrefreshcredprov.dll.mui,E:\Windows\System32\en-US\mgmtrefreshcredprov.dll.mui,File160
IPNATHLPCLIENT.dll.mui,E:\Windows\System32\en-US\IPNATHLPCLIENT.dll.mui,File024
mfpmp.exe.mui,E:\Windows\System32\en-US\mfpmp.exe.mui,File005
Microsoft-Windows-Internal-Shell-NearShareExperience.dll.mui,E:\Windows\System32\en-US\Microsoft-Windows-Internal-Shell-NearShareExperience.dll.mui,File160
Ninput.dll.mui,E:\Windows\System32\en-US\Ninput.dll.mui,File024
wpnprv.dll.mui,E:\Windows\System32\en-US\wpnprv.dll.mui,File024
rundll32.exe.mui,E:\Windows\System32\en-US\rundll32.exe.mui,File024
NgcRecovery.dll.mui,E:\Windows\System32\en-US\NgcRecovery.dll.mui,File005
wintypes.dll.mui,E:\Windows\System32\en-US\wintypes.dll.mui,File005
xboxgipsvc.dll.mui,E:\Windows\System32\en-US\xboxgipsvc.dll.mui,File024
WinSetupUI.dll.mui,E:\Windows\System32\en-US\WinSetupUI.dll.mui,File027
quickassist.exe.mui,E:\Windows\System32\ko-KR\quickassist.exe.mui,File024
Microsoft.Uev.AppAgent.dll.mui,E:\Windows\System32\en-US\Microsoft.Uev.AppAgent.dll.mui,File160
quickassist.exe.mui,E:\Windows\System32\el-GR\quickassist.exe.mui,File027
sechost.dll.mui,E:\Windows\System32\en-US\sechost.dll.mui,File005
wosc.dll.mui,E:\Windows\System32\en-US\wosc.dll.mui,File024
msprivs.dll.mui,E:\Windows\System32\ko-KR\msprivs.dll.mui,File160
UserDeviceRegistration.Ngc.dll.mui,E:\Windows\System32\en-US\UserDeviceRegistration.Ngc.dll.mui,File024
ngctasks.dll.mui,E:\Windows\System32\en-US\ngctasks.dll.mui,File027
pcwutl.dll.mui,E:\Windows\System32\en-US\pcwutl.dll.mui,File024
winver.exe.mui,E:\Windows\System32\en-US\winver.exe.mui,File005
microsoft-windows-storage-tiering-events.dll.mui,E:\Windows\System32\en-US\microsoft-windows-storage-tiering-events.dll.mui,File027
ScDeviceEnum.dll.mui,E:\Windows\System32\en-US\ScDeviceEnum.dll.mui,File160
ktmutil.exe.mui,E:\Windows\System32\en-US\ktmutil.exe.mui,File001
xmlfilter.dll.mui,E:\Windows\System32\en-US\xmlfilter.dll.mui,File005
quickassist.exe.mui,E:\Windows\System32\et-EE\quickassist.exe.mui,File027
securityhealthsso.dll.mui,E:\Windows\System32\en-US\securityhealthsso.dll.mui,File024
sens.dll.mui,E:\Windows\System32\en-US\sens.dll.mui,File024
iprtrmgr.dll.mui,E:\Windows\System32\en-US\iprtrmgr.dll.mui,File024
miracastreceiver.dll.mui,E:\Windows\System32\en-US\miracastreceiver.dll.mui,File024
witnesswmiv2provider.dll.mui,E:\Windows\System32\en-US\witnesswmiv2provider.dll.mui,File027
XInput9_1_0.dll.mui,E:\Windows\System32\en-US\XInput9_1_0.dll.mui,File005
lpasvc.dll.mui,E:\Windows\System32\en-US\lpasvc.dll.mui,File024
XboxGipRadioManager.dll.mui,E:\Windows\System32\en-US\XboxGipRadioManager.dll.mui,File005
TSTheme.exe.mui,E:\Windows\System32\en-US\TSTheme.exe.mui,File005
MitigationConfiguration.dll.mui,E:\Windows\System32\en-US\MitigationConfiguration.dll.mui,File024
miguiresource.dll.mui,E:\Windows\System32\en-US\miguiresource.dll.mui,File024
mimefilt.dll.mui,E:\Windows\System32\en-US\mimefilt.dll.mui,File005
wlanext.exe.mui,E:\Windows\System32\en-US\wlanext.exe.mui,File005
APHostRes.dll.mui,E:\Windows\System32\ko-KR\APHostRes.dll.mui,File001
sdiagnhost.exe.mui,E:\Windows\System32\en-US\sdiagnhost.exe.mui,File005
scavengeui.dll.mui,E:\Windows\System32\en-US\scavengeui.dll.mui,File027
xwtpdui.dll.mui,E:\Windows\System32\en-US\xwtpdui.dll.mui,File027
APHostRes.dll.mui,E:\Windows\System32\ja-jp\APHostRes.dll.mui,File071
Wisp.dll.mui,E:\Windows\System32\en-US\Wisp.dll.mui,File024
wavemsp.dll.mui,E:\Windows\System32\en-US\wavemsp.dll.mui,File005
runonce.exe.mui,E:\Windows\System32\en-US\runonce.exe.mui,File024
fms.dll.mui,E:\Windows\System32\ko-KR\fms.dll.mui,File001
nlhtml.dll.mui,E:\Windows\System32\en-US\nlhtml.dll.mui,File024
msiexec.exe.mui,E:\Windows\System32\en-US\msiexec.exe.mui,File005
TimeSyncTask.dll.mui,E:\Windows\System32\en-US\TimeSyncTask.dll.mui,File024
mapsupdatetask.dll.mui,E:\Windows\System32\en-US\mapsupdatetask.dll.mui,File024
wpnpinst.exe.mui,E:\Windows\System32\en-US\wpnpinst.exe.mui,File027
waitfor.exe.mui,E:\Windows\System32\en-US\waitfor.exe.mui,File042
LicenseManagerSvc.dll.mui,E:\Windows\System32\en-US\LicenseManagerSvc.dll.mui,File024
vmictimeprovider.dll.mui,E:\Windows\System32\en-US\vmictimeprovider.dll.mui,File024
semgrsvc.dll.mui,E:\Windows\System32\en-US\semgrsvc.dll.mui,File024
sberes.dll.mui,E:\Windows\System32\en-US\sberes.dll.mui,File005
quickassist.exe.mui,E:\Windows\System32\it-IT\quickassist.exe.mui,File027
rtutils.dll.mui,E:\Windows\System32\en-US\rtutils.dll.mui,File024
MsiCofire.dll.mui,E:\Windows\System32\en-US\MsiCofire.dll.mui,File027
WpdBusEnum.dll.mui,E:\Windows\System32\en-US\WpdBusEnum.dll.mui,File024
mtstocom.exe.mui,E:\Windows\System32\en-US\mtstocom.exe.mui,File005
quickassist.exe.mui,E:\Windows\System32\es-MX\quickassist.exe.mui,File027
Microsoft.Graphics.Display.DisplayEnhancementService.dll.mui,E:\Windows\System32\en-US\Microsoft.Graphics.Display.DisplayEnhancementService.dll.mui,File024
RMActivate_isv.exe.mui,E:\Windows\System32\en-US\RMActivate_isv.exe.mui,File005
WpnUserService.dll.mui,E:\Windows\System32\en-US\WpnUserService.dll.mui,File027
RpcNs4.dll.mui,E:\Windows\System32\en-US\RpcNs4.dll.mui,File160
TpmTasks.dll.mui,E:\Windows\System32\en-US\TpmTasks.dll.mui,File027
rpchttp.dll.mui,E:\Windows\System32\en-US\rpchttp.dll.mui,File027
lfsvc.dll.mui,E:\Windows\System32\en-US\lfsvc.dll.mui,File024
RMActivate.exe.mui,E:\Windows\System32\en-US\RMActivate.exe.mui,File005
wlandlg.dll.mui,E:\Windows\System32\en-US\wlandlg.dll.mui,File160
wpnservice.dll.mui,E:\Windows\System32\en-US\wpnservice.dll.mui,File024
vdsvd.dll.mui,E:\Windows\System32\en-US\vdsvd.dll.mui,File005
xwtpw32.dll.mui,E:\Windows\System32\en-US\xwtpw32.dll.mui,File024
WPDShextAutoplay.exe.mui,E:\Windows\System32\en-US\WPDShextAutoplay.exe.mui,File005
MoIME_ps.dll,E:\Windows\System32\InputMethod\SHARED\MoIME_ps.dll,File101
RmClient.exe.mui,E:\Windows\System32\en-US\RmClient.exe.mui,File005
WinSCard.dll.mui,E:\Windows\System32\en-US\WinSCard.dll.mui,File027
WSCollect.exe.mui,E:\Windows\System32\en-US\WSCollect.exe.mui,File024
nlahc.dll.mui,E:\Windows\System32\en-US\nlahc.dll.mui,File024
ntvdm64.dll.mui,E:\Windows\System32\en-US\ntvdm64.dll.mui,File024
msg711.acm.mui,E:\Windows\System32\en-US\msg711.acm.mui,File024
TabSvc.dll.mui,E:\Windows\System32\en-US\TabSvc.dll.mui,File024
windows.ui.xaml.dll.mui,E:\Windows\System32\ko-KR\windows.ui.xaml.dll.mui,File101
MultiDigiMon.exe.mui,E:\Windows\System32\en-US\MultiDigiMon.exe.mui,File027
sensrsvc.dll.mui,E:\Windows\System32\en-US\sensrsvc.dll.mui,File027
ltotape.sys,E:\Windows\System32\DriverStore\FileRepository\tape.inf_amd64_32387ea16b29de65\ltotape.sys,File101
XInput1_4.dll.mui,E:\Windows\System32\en-US\XInput1_4.dll.mui,File005
miniqic.sys,E:\Windows\System32\DriverStore\FileRepository\tape.inf_amd64_32387ea16b29de65\miniqic.sys,File101
easconsent.dll.mui,E:\Windows\System32\en-US\easconsent.dll.mui,File024
fdPHost.dll.mui,E:\Windows\System32\en-US\fdPHost.dll.mui,File160
EASPolicyManagerBrokerHost.exe.mui,E:\Windows\System32\en-US\EASPolicyManagerBrokerHost.exe.mui,File024
wscsvc.dll.mui,E:\Windows\System32\en-US\wscsvc.dll.mui,File001
wlrmdr.exe.mui,E:\Windows\System32\en-US\wlrmdr.exe.mui,File005
F12Platform2.dll.mui,E:\Windows\System32\F12\en-US\F12Platform2.dll.mui,File005
energytask.dll.mui,E:\Windows\System32\en-US\energytask.dll.mui,File024
edptask.dll.mui,E:\Windows\System32\en-US\edptask.dll.mui,File027
UserDeviceRegistration.dll.mui,E:\Windows\System32\en-US\UserDeviceRegistration.dll.mui,File024
EnterpriseAppMgmtSvc.dll.mui,E:\Windows\System32\en-US\EnterpriseAppMgmtSvc.dll.mui,File024
SharedRealitySvc.dll.mui,E:\Windows\System32\en-US\SharedRealitySvc.dll.mui,File024
edputil.dll.mui,E:\Windows\System32\en-US\edputil.dll.mui,File024
userinit.exe.mui,E:\Windows\System32\en-US\userinit.exe.mui,File027
uicom.dll.mui,E:\Windows\System32\en-US\uicom.dll.mui,File005
grpconv.exe.mui,E:\Windows\System32\en-US\grpconv.exe.mui,File024
F12Platform.dll.mui,E:\Windows\System32\F12\en-US\F12Platform.dll.mui,File005
fodhelper.exe.mui,E:\Windows\System32\en-US\fodhelper.exe.mui,File024
DevicePairingProxy.dll.mui,E:\Windows\System32\en-US\DevicePairingProxy.dll.mui,File005
msfeedsbs.dll.mui,E:\Windows\System32\en-US\msfeedsbs.dll.mui,File005
hnetcfgclient.dll.mui,E:\Windows\System32\en-US\hnetcfgclient.dll.mui,File024
AudioEndpointBuilder.dll.mui,E:\Windows\System32\en-US\AudioEndpointBuilder.dll.mui,File027
embeddedmodesvc.dll.mui,E:\Windows\System32\en-US\embeddedmodesvc.dll.mui,File024
mssign32.dll.mui,E:\Windows\System32\en-US\mssign32.dll.mui,File160
BitLockerWizardElev.exe.mui,E:\Windows\System32\en-US\BitLockerWizardElev.exe.mui,File024
Windows.UI.Input.Inking.dll.mui,E:\Windows\System32\en-US\Windows.UI.Input.Inking.dll.mui,File024
FunDisc.dll.mui,E:\Windows\System32\en-US\FunDisc.dll.mui,File042
OptionalFeatures.exe.mui,E:\Windows\System32\en-US\OptionalFeatures.exe.mui,File005
WorkFoldersGPExt.dll.mui,E:\Windows\System32\en-US\WorkFoldersGPExt.dll.mui,File005
SrpUxNativeSnapIn.dll.mui,E:\Windows\System32\en-US\SrpUxNativeSnapIn.dll.mui,File027
print.exe.mui,E:\Windows\System32\en-US\print.exe.mui,File005
msctfuimanager.dll.mui,E:\Windows\System32\en-US\msctfuimanager.dll.mui,File101
fc.exe.mui,E:\Windows\System32\en-US\fc.exe.mui,File005
Windows.UI.AppDefaults.dll.mui,E:\Windows\System32\en-US\Windows.UI.AppDefaults.dll.mui,File027
MsCtfMonitor.dll.mui,E:\Windows\System32\en-US\MsCtfMonitor.dll.mui,File024
evr.dll.mui,E:\Windows\System32\en-US\evr.dll.mui,File024
fhengine.dll.mui,E:\Windows\System32\en-US\fhengine.dll.mui,File005
ExecModelClient.dll.mui,E:\Windows\System32\en-US\ExecModelClient.dll.mui,File024
finger.exe.mui,E:\Windows\System32\en-US\finger.exe.mui,File160
extrac32.exe.mui,E:\Windows\System32\en-US\extrac32.exe.mui,File024
WindowsActionDialog.exe.mui,E:\Windows\System32\en-US\WindowsActionDialog.exe.mui,File024
fhcfg.dll.mui,E:\Windows\System32\en-US\fhcfg.dll.mui,File024
authui.dll.mui,E:\Windows\System32\en-US\authui.dll.mui,File001
AppContracts.dll.mui,E:\Windows\System32\en-US\AppContracts.dll.mui,File160
elscore.dll.mui,E:\Windows\System32\en-US\elscore.dll.mui,File027
msftedit.dll.mui,E:\Windows\System32\en-US\msftedit.dll.mui,File024
drt.dll.mui,E:\Windows\System32\en-US\drt.dll.mui,File042
fhtask.dll.mui,E:\Windows\System32\en-US\fhtask.dll.mui,File024
EhStorShell.dll.mui,E:\Windows\System32\en-US\EhStorShell.dll.mui,File024
remotepg.dll.mui,E:\Windows\System32\en-US\remotepg.dll.mui,File042
RemoveDeviceElevated.dll.mui,E:\Windows\System32\en-US\RemoveDeviceElevated.dll.mui,File005
SettingsHandlers_Notifications.dll.mui,E:\Windows\System32\en-US\SettingsHandlers_Notifications.dll.mui,File160
msdtc.exe.mui,E:\Windows\System32\en-US\msdtc.exe.mui,File005
XblAuthManager.dll.mui,E:\Windows\System32\en-US\XblAuthManager.dll.mui,File024
ResetEngine.dll.mui,E:\Windows\System32\en-US\ResetEngine.dll.mui,File024
tpmvscmgrsvr.exe.mui,E:\Windows\System32\en-US\tpmvscmgrsvr.exe.mui,File005
sort.exe.mui,E:\Windows\System32\en-US\sort.exe.mui,File042
fontview.exe.mui,E:\Windows\System32\en-US\fontview.exe.mui,File160
fhshl.dll.mui,E:\Windows\System32\en-US\fhshl.dll.mui,File005
setspn.exe.mui,E:\Windows\System32\en-US\setspn.exe.mui,File101
Windows.Web.Http.dll.mui,E:\Windows\System32\en-US\Windows.Web.Http.dll.mui,File101
find.exe.mui,E:\Windows\System32\en-US\find.exe.mui,File005
FileHistory.exe.mui,E:\Windows\System32\en-US\FileHistory.exe.mui,File005
SettingsHandlers_Display.dll.mui,E:\Windows\System32\en-US\SettingsHandlers_Display.dll.mui,File027
Windows.UI.FileExplorer.dll.mui,E:\Windows\System32\en-US\Windows.UI.FileExplorer.dll.mui,File005
FntCache.dll.mui,E:\Windows\System32\en-US\FntCache.dll.mui,File024
dsregcmd.exe.mui,E:\Windows\System32\en-US\dsregcmd.exe.mui,File027
fixmapi.exe.mui,E:\Windows\System32\en-US\fixmapi.exe.mui,File005
dot3mm.dll.mui,E:\Windows\System32\en-US\dot3mm.dll.mui,File024
SgrmBroker.exe.mui,E:\Windows\System32\en-US\SgrmBroker.exe.mui,File024
AccountAccessor.dll.mui,E:\Windows\System32\en-US\AccountAccessor.dll.mui,File027
PeopleBand.dll.mui,E:\Windows\System32\en-US\PeopleBand.dll.mui,File005
FlightSettings.dll.mui,E:\Windows\System32\en-US\FlightSettings.dll.mui,File024
Windows.UI.Immersive.dll.mui,E:\Windows\System32\en-US\Windows.UI.Immersive.dll.mui,File071
sfc.exe.mui,E:\Windows\System32\en-US\sfc.exe.mui,File042
fsavailux.exe.mui,E:\Windows\System32\en-US\fsavailux.exe.mui,File027
UpgradeResultsUI.exe.mui,E:\Windows\System32\en-US\UpgradeResultsUI.exe.mui,File027
usbceip.dll.mui,E:\Windows\System32\en-US\usbceip.dll.mui,File027
AboutSettingsHandlers.dll.mui,E:\Windows\System32\en-US\AboutSettingsHandlers.dll.mui,File027
msctfui.dll.mui,E:\Windows\System32\en-US\msctfui.dll.mui,File005
serwvdrv.dll.mui,E:\Windows\System32\en-US\serwvdrv.dll.mui,File024
Fondue.exe.mui,E:\Windows\System32\en-US\Fondue.exe.mui,File027
BitLockerWizard.exe.mui,E:\Windows\System32\en-US\BitLockerWizard.exe.mui,File024
fphc.dll.mui,E:\Windows\System32\en-US\fphc.dll.mui,File042
secinit.exe.mui,E:\Windows\System32\en-US\secinit.exe.mui,File005
mssph.dll.mui,E:\Windows\System32\en-US\mssph.dll.mui,File024
AgentService.exe.mui,E:\Windows\System32\en-US\AgentService.exe.mui,File024
replace.exe.mui,E:\Windows\System32\en-US\replace.exe.mui,File005
mshta.exe.mui,E:\Windows\System32\en-US\mshta.exe.mui,File005
sdohlp.dll.mui,E:\Windows\System32\en-US\sdohlp.dll.mui,File160
mssrch.dll.mui,E:\Windows\System32\en-US\mssrch.dll.mui,File027
bitsadmin.exe.mui,E:\Windows\System32\en-US\bitsadmin.exe.mui,File005
fthsvc.dll.mui,E:\Windows\System32\en-US\fthsvc.dll.mui,File027
osbaseln.dll.mui,E:\Windows\System32\en-US\osbaseln.dll.mui,File024
Search.ProtocolHandler.MAPI2.dll.mui,E:\Windows\System32\en-US\Search.ProtocolHandler.MAPI2.dll.mui,File160
Dot3Conn.dll.mui,E:\Windows\System32\en-US\Dot3Conn.dll.mui,File005
userinitext.dll.mui,E:\Windows\System32\en-US\userinitext.dll.mui,File027
dxpserver.exe.mui,E:\Windows\System32\en-US\dxpserver.exe.mui,File024
SettingsHandlers_Maps.dll.mui,E:\Windows\System32\en-US\SettingsHandlers_Maps.dll.mui,File042
MSchedExe.exe.mui,E:\Windows\System32\en-US\MSchedExe.exe.mui,File005
fveprompt.exe.mui,E:\Windows\System32\en-US\fveprompt.exe.mui,File160
wsdapi.dll.mui,E:\Windows\System32\en-US\wsdapi.dll.mui,File005
mscandui.dll.mui,E:\Windows\System32\en-US\mscandui.dll.mui,File024
upnp.dll.mui,E:\Windows\System32\en-US\upnp.dll.mui,File024
p2psvc.dll.mui,E:\Windows\System32\en-US\p2psvc.dll.mui,File027
g711codc.ax.mui,E:\Windows\System32\en-US\g711codc.ax.mui,File024
fveui.dll.mui,E:\Windows\System32\en-US\fveui.dll.mui,File024
OpenWith.exe.mui,E:\Windows\System32\en-US\OpenWith.exe.mui,File005
sdshext.dll.mui,E:\Windows\System32\en-US\sdshext.dll.mui,File027
ApplicationFrame.dll.mui,E:\Windows\System32\en-US\ApplicationFrame.dll.mui,File027
msacm32.drv.mui,E:\Windows\System32\en-US\msacm32.drv.mui,File005
eappcfgui.dll.mui,E:\Windows\System32\en-US\eappcfgui.dll.mui,File160
dsound.dll.mui,E:\Windows\System32\en-US\dsound.dll.mui,File024
doskey.exe.mui,E:\Windows\System32\en-US\doskey.exe.mui,File005
cscobj.dll.mui,E:\Windows\System32\en-US\cscobj.dll.mui,File024
ubpm.dll.mui,E:\Windows\System32\en-US\ubpm.dll.mui,File024
cscmig.dll.mui,E:\Windows\System32\en-US\cscmig.dll.mui,File024
CredProv2faHelper.dll.mui,E:\Windows\System32\en-US\CredProv2faHelper.dll.mui,File024
WiFiTask.exe.mui,E:\Windows\System32\en-US\WiFiTask.exe.mui,File024
nsisvc.dll.mui,E:\Windows\System32\en-US\nsisvc.dll.mui,File024
dot3dlg.dll.mui,E:\Windows\System32\en-US\dot3dlg.dll.mui,File005
CSRR.rs.mui,E:\Windows\System32\en-US\CSRR.rs.mui,File160
Windows.Data.Activities.dll.mui,E:\Windows\System32\en-US\Windows.Data.Activities.dll.mui,File027
cryptsvc.dll.mui,E:\Windows\System32\en-US\cryptsvc.dll.mui,File160
domgmt.dll.mui,E:\Windows\System32\en-US\domgmt.dll.mui,File027
consent.exe.mui,E:\Windows\System32\en-US\consent.exe.mui,File024
CredentialEnrollmentManager.exe.mui,E:\Windows\System32\en-US\CredentialEnrollmentManager.exe.mui,File024
mprext.dll.mui,E:\Windows\System32\en-US\mprext.dll.mui,File160
DocumentPerformanceEvents.dll.mui,E:\Windows\System32\en-US\DocumentPerformanceEvents.dll.mui,File024
Windows.Media.MediaControl.dll.mui,E:\Windows\System32\en-US\Windows.Media.MediaControl.dll.mui,File160
Windows.Devices.Custom.dll.mui,E:\Windows\System32\en-US\Windows.Devices.Custom.dll.mui,File005
dnsrslvr.dll.mui,E:\Windows\System32\en-US\dnsrslvr.dll.mui,File027
dosvc.dll.mui,E:\Windows\System32\en-US\dosvc.dll.mui,File027
TtlsAuth.dll.mui,E:\Windows\System32\en-US\TtlsAuth.dll.mui,File160
DscTimer.dll.mui,E:\Windows\System32\en-US\DscTimer.dll.mui,File024
Windows.Gaming.Input.dll.mui,E:\Windows\System32\en-US\Windows.Gaming.Input.dll.mui,File024
tzsyncres.dll.mui,E:\Windows\System32\en-US\tzsyncres.dll.mui,File160
drprov.dll.mui,E:\Windows\System32\en-US\drprov.dll.mui,File024
clb.dll.mui,E:\Windows\System32\en-US\clb.dll.mui,File027
dmwappushsvc.dll.mui,E:\Windows\System32\en-US\dmwappushsvc.dll.mui,File024
dmusic.dll.mui,E:\Windows\System32\en-US\dmusic.dll.mui,File005
TrustedSignalCredProv.dll.mui,E:\Windows\System32\en-US\TrustedSignalCredProv.dll.mui,File027
vrd.sys,E:\Windows\System32\DriverStore\FileRepository\vrd.inf_amd64_3a0ba97737bffd01\vrd.sys,File042
msadp32.acm.mui,E:\Windows\System32\en-US\msadp32.acm.mui,File024
dlnashext.dll.mui,E:\Windows\System32\en-US\dlnashext.dll.mui,File160
CloudDomainJoinAUG.dll.mui,E:\Windows\System32\en-US\CloudDomainJoinAUG.dll.mui,File024
Windows.ApplicationModel.Store.TestingFramework.dll.mui,E:\Windows\System32\en-US\Windows.ApplicationModel.Store.TestingFramework.dll.mui,File024
cdpusersvc.dll.mui,E:\Windows\System32\en-US\cdpusersvc.dll.mui,File024
Docking.VirtualInput.dll.mui,E:\Windows\System32\en-US\Docking.VirtualInput.dll.mui,File005
Windows.Globalization.dll.mui,E:\Windows\System32\en-US\Windows.Globalization.dll.mui,File005
DsmUserTask.exe.mui,E:\Windows\System32\en-US\DsmUserTask.exe.mui,File024
thumbcache.dll.mui,E:\Windows\System32\en-US\thumbcache.dll.mui,File024
Windows.Devices.Background.dll.mui,E:\Windows\System32\en-US\Windows.Devices.Background.dll.mui,File024
avifil32.dll.mui,E:\Windows\System32\en-US\avifil32.dll.mui,File160
winbioext.dll.mui,E:\Windows\System32\en-US\winbioext.dll.mui,File005
Windows.ImmersiveShell.ServiceProvider.dll.mui,E:\Windows\System32\en-US\Windows.ImmersiveShell.ServiceProvider.dll.mui,File027
NotificationController.dll.mui,E:\Windows\System32\en-US\NotificationController.dll.mui,File027
Windows.Devices.Bluetooth.dll.mui,E:\Windows\System32\en-US\Windows.Devices.Bluetooth.dll.mui,File042
certcli.dll.mui,E:\Windows\System32\en-US\certcli.dll.mui,File160
AppHostRegistrationVerifier.exe.mui,E:\Windows\System32\en-US\AppHostRegistrationVerifier.exe.mui,File024
Win32_DeviceGuard.dll.mui,E:\Windows\System32\en-US\Win32_DeviceGuard.dll.mui,File160
BthAvrcpAppSvc.dll.mui,E:\Windows\System32\en-US\BthAvrcpAppSvc.dll.mui,File024
dot3gpclnt.dll.mui,E:\Windows\System32\en-US\dot3gpclnt.dll.mui,File160
comp.exe.mui,E:\Windows\System32\en-US\comp.exe.mui,File005
hpt4qic.sys,E:\Windows\System32\DriverStore\FileRepository\tape.inf_amd64_32387ea16b29de65\hpt4qic.sys,File042
dot3msm.dll.mui,E:\Windows\System32\en-US\dot3msm.dll.mui,File024
